ScenarioID,Weight(kg),Grade(deg),Weather,Throttle,TractiveEffort(N),GradeResistance(N),AdhesionFactor,Result
2344,155000,2.4000000000000004,Rain,8,3000000.0,63674.025277934496,0.6,PASS
2345,155000,2.5,Rain,8,3000000.0,66325.45945836166,0.6,PASS
2346,155000,2.6,Clear,8,5000000.0,68976.69159993684,1.0,PASS
2347,155000,2.7,Clear,8,5000000.0,71627.71362654715,1.0,PASS
2348,155000,2.8000000000000003,Snow,8,3000000.0,74278.51746271976,0.6,PASS
2349,155000,2.9000000000000004,Fog,8,5000000.0,76929.09503364643,1.0,PASS
2350,155000,3.0,Rain,8,3000000.0,79579.43826520824,0.6,PASS
2351,155000,3.1,Clear,8,5000000.0,82229.53908400008,1.0,PASS
2352,155000,3.2,Rain,8,3000000.0,84879.38941735523,0.6,PASS
2353,155000,3.3000000000000003,Fog,8,5000000.0,87528.98119337004,1.0,PASS
2354,155000,3.4000000000000004,Snow,8,3000000.0,90178.30634092845,0.6,PASS
2355,155000,3.5,Rain,8,3000000.0,92827.35678972662,0.6,PASS
2356,155000,3.6,Rain,8,3000000.0,95476.12447029745,0.6,PASS
2357,155000,3.7,Fog,8,5000000.0,98124.60131403526,1.0,PASS
2358,155000,3.8000000000000003,Clear,8,5000000.0,100772.77925322023,1.0,PASS
2359,155000,3.9000000000000004,Clear,8,5000000.0,103420.65022104312,1.0,PASS
2360,155000,4.0,Snow,8,3000000.0,106068.20615162973,0.6,PASS
2361,155000,4.1000000000000005,Clear,8,5000000.0,108715.43898006559,1.0,PASS
2362,155000,4.2,Rain,8,3000000.0,111362.34064242036,0.6,PASS
2363,155000,4.3,Snow,8,3000000.0,114008.90307577258,0.6,PASS
2364,155000,4.4,Clear,8,5000000.0,116655.1182182341,1.0,PASS
2365,155000,4.5,Fog,8,5000000.0,119300.97800897463,1.0,PASS
2366,155000,4.6000000000000005,Fog,8,5000000.0,121946.47438824645,1.0,PASS
2367,155000,4.7,Fog,8,5000000.0,124591.59929740874,1.0,PASS
2368,155000,4.800000000000001,Fog,8,5000000.0,127236.34467895233,1.0,PASS
2369,155000,4.9,Fog,8,5000000.0,129880.70247652411,1.0,PASS
2370,155000,5.0,Clear,8,5000000.0,132524.66463495162,1.0,PASS
2371,155000,5.1000000000000005,Fog,8,5000000.0,135168.22310026767,1.0,PASS
2372,155000,5.2,Snow,8,3000000.0,137811.36981973462,0.6,PASS
2373,155000,5.300000000000001,Fog,8,5000000.0,140454.09674186923,1.0,PASS
2374,155000,5.4,Snow,8,3000000.0,143096.39581646695,0.6,PASS
2375,155000,5.5,Clear,8,5000000.0,145738.25899462658,1.0,PASS
2376,155000,5.6000000000000005,Rain,8,3000000.0,148379.67822877475,0.6,PASS
2377,155000,5.7,Clear,8,5000000.0,151020.6454726903,1.0,PASS
2378,155000,5.800000000000001,Snow,8,3000000.0,153661.15268152909,0.6,PASS
2379,155000,5.9,Snow,8,3000000.0,156301.19181184814,0.6,PASS
2380,155000,6.0,Snow,8,3000000.0,158940.7548216305,0.6,PASS
2381,155000,6.1000000000000005,Snow,8,3000000.0,161579.8336703094,0.6,PASS
2382,155000,6.2,Clear,8,5000000.0,164218.42031879304,1.0,PASS
2383,155000,6.300000000000001,Clear,8,5000000.0,166856.5067294889,1.0,PASS
2384,155000,6.4,Rain,8,3000000.0,169494.0848663282,0.6,PASS
2385,155000,6.5,Fog,8,5000000.0,172131.14669479057,1.0,PASS
2386,155000,6.6000000000000005,Snow,8,3000000.0,174767.6841819283,0.6,PASS
2387,155000,6.7,Snow,8,3000000.0,177403.68929639104,0.6,PASS
2388,155000,6.800000000000001,Rain,8,3000000.0,180039.15400845004,0.6,PASS
2389,155000,6.9,Snow,8,3000000.0,182674.07029002265,0.6,PASS
2390,155000,7.0,Rain,8,3000000.0,185308.430114697,0.6,PASS
2391,155000,7.1000000000000005,Rain,8,3000000.0,187942.2254577562,0.6,PASS
2392,155000,7.2,Fog,8,5000000.0,190575.44829620284,1.0,PASS
2393,155000,7.300000000000001,Rain,8,3000000.0,193208.0906087835,0.6,PASS
2394,155000,7.4,Fog,8,5000000.0,195840.1443760131,1.0,PASS
2395,155000,7.5,Fog,8,5000000.0,198471.6015801994,1.0,PASS
2396,155000,7.6000000000000005,Snow,8,3000000.0,201102.45420546757,0.6,PASS
2397,155000,7.7,Rain,8,3000000.0,203732.69423778396,0.6,PASS
2398,155000,7.800000000000001,Snow,8,3000000.0,206362.31366498157,0.6,PASS
2399,155000,7.9,Clear,8,5000000.0,208991.30447678335,1.0,PASS
2400,160000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
2401,160000,0.1,Clear,8,5000000.0,2739.4674031139857,1.0,PASS
2402,160000,0.2,Snow,8,3000000.0,5478.92646133517,0.6,PASS
2403,160000,0.30000000000000004,Rain,8,3000000.0,8218.368829796174,0.6,PASS
2404,160000,0.4,Rain,8,3000000.0,10957.786163680454,0.6,PASS
2405,160000,0.5,Rain,8,3000000.0,13697.170118247728,0.6,PASS
2406,160000,0.6000000000000001,Fog,8,5000000.0,16436.512348859396,1.0,PASS
2407,160000,0.7000000000000001,Fog,8,5000000.0,19175.80451100396,1.0,PASS
2408,160000,0.8,Clear,8,5000000.0,21915.03826032242,1.0,PASS
2409,160000,0.9,Snow,8,3000000.0,24654.205252633732,0.6,PASS
2410,160000,1.0,Snow,8,3000000.0,27393.2971439602,0.6,PASS
2411,160000,1.1,Rain,8,3000000.0,30132.305590552904,0.6,PASS
2412,160000,1.2000000000000002,Clear,8,5000000.0,32871.22224891709,1.0,PASS
2413,160000,1.3,Fog,8,5000000.0,35610.03877583762,1.0,PASS
2414,160000,1.4000000000000001,Snow,8,3000000.0,38348.74682840439,0.6,PASS
2415,160000,1.5,Rain,8,3000000.0,41087.3380640377,0.6,PASS
2416,160000,1.6,Snow,8,3000000.0,43825.80414051371,0.6,PASS
2417,160000,1.7000000000000002,Fog,8,5000000.0,46564.13671598985,1.0,PASS
2418,160000,1.8,Fog,8,5000000.0,49302.32744903017,1.0,PASS
2419,160000,1.9000000000000001,Snow,8,3000000.0,52040.36799863085,0.6,PASS
2420,160000,2.0,Snow,8,3000000.0,54778.25002424552,0.6,PASS
2421,160000,2.1,Snow,8,3000000.0,57515.96518581073,0.6,PASS
2422,160000,2.2,Clear,8,5000000.0,60253.505143771305,1.0,PASS
2423,160000,2.3000000000000003,Rain,8,3000000.0,62990.86155910577,0.6,PASS
2424,160000,2.4000000000000004,Clear,8,5000000.0,65728.02609335174,1.0,PASS
2425,160000,2.5,Rain,8,3000000.0,68464.99040863139,0.6,PASS
2426,160000,2.6,Fog,8,5000000.0,71201.74616767674,1.0,PASS
2427,160000,2.7,Fog,8,5000000.0,73938.28503385512,1.0,PASS
2428,160000,2.8000000000000003,Snow,8,3000000.0,76674.59867119457,0.6,PASS
2429,160000,2.9000000000000004,Rain,8,3000000.0,79410.67874440922,0.6,PASS
2430,160000,3.0,Fog,8,5000000.0,82146.51691892464,1.0,PASS
2431,160000,3.1,Clear,8,5000000.0,84882.1048609033,1.0,PASS
2432,160000,3.2,Snow,8,3000000.0,87617.4342372699,0.6,PASS
2433,160000,3.3000000000000003,Clear,8,5000000.0,90352.49671573681,1.0,PASS
2434,160000,3.4000000000000004,Snow,8,3000000.0,93087.28396482937,0.6,PASS
2435,160000,3.5,Clear,8,5000000.0,95821.78765391135,1.0,PASS
2436,160000,3.6,Rain,8,3000000.0,98555.99945321027,0.6,PASS
2437,160000,3.7,Fog,8,5000000.0,101289.91103384286,1.0,PASS
2438,160000,3.8000000000000003,Clear,8,5000000.0,104023.51406784024,1.0,PASS
2439,160000,3.9000000000000004,Snow,8,3000000.0,106756.80022817355,0.6,PASS
2440,160000,4.0,Rain,8,3000000.0,109489.76118877907,0.6,PASS
2441,160000,4.1000000000000005,Clear,8,5000000.0,112222.38862458384,1.0,PASS
2442,160000,4.2,Fog,8,5000000.0,114954.6742115307,1.0,PASS
2443,160000,4.3,Rain,8,3000000.0,117686.60962660395,0.6,PASS
2444,160000,4.4,Clear,8,5000000.0,120418.18654785455,1.0,PASS
2445,160000,4.5,Rain,8,3000000.0,123149.39665442542,0.6,PASS
2446,160000,4.6000000000000005,Clear,8,5000000.0,125880.23162657698,1.0,PASS
2447,160000,4.7,Rain,8,3000000.0,128610.68314571225,0.6,PASS
2448,160000,4.800000000000001,Snow,8,3000000.0,131340.7428944024,0.6,PASS
2449,160000,4.9,Snow,8,3000000.0,134070.40255641198,0.6,PASS
2450,160000,5.0,Fog,8,5000000.0,136799.65381672425,1.0,PASS
2451,160000,5.1000000000000005,Clear,8,5000000.0,139528.48836156662,1.0,PASS
2452,160000,5.2,Clear,8,5000000.0,142256.89787843573,1.0,PASS
2453,160000,5.300000000000001,Fog,8,5000000.0,144984.87405612308,1.0,PASS
2454,160000,5.4,Fog,8,5000000.0,147712.40858474007,1.0,PASS
2455,160000,5.5,Clear,8,5000000.0,150439.49315574355,1.0,PASS
2456,160000,5.6000000000000005,Clear,8,5000000.0,153166.11946196103,1.0,PASS
2457,160000,5.7,Fog,8,5000000.0,155892.2791976158,1.0,PASS
2458,160000,5.800000000000001,Snow,8,3000000.0,158617.9640583526,0.6,PASS
2459,160000,5.9,Snow,8,3000000.0,161343.1657412626,0.6,PASS
2460,160000,6.0,Fog,8,5000000.0,164067.87594490888,1.0,PASS
2461,160000,6.1000000000000005,Rain,8,3000000.0,166792.08636935166,0.6,PASS
2462,160000,6.2,Clear,8,5000000.0,169515.78871617344,1.0,PASS
2463,160000,6.300000000000001,Fog,8,5000000.0,172238.97468850468,1.0,PASS
2464,160000,6.4,Fog,8,5000000.0,174961.63599104848,1.0,PASS
2465,160000,6.5,Rain,8,3000000.0,177683.76433010638,0.6,PASS
2466,160000,6.6000000000000005,Rain,8,3000000.0,180405.35141360344,0.6,PASS
2467,160000,6.7,Snow,8,3000000.0,183126.38895111333,0.6,PASS
2468,160000,6.800000000000001,Fog,8,5000000.0,185846.8686538839,1.0,PASS
2469,160000,6.9,Snow,8,3000000.0,188566.7822348621,0.6,PASS
2470,160000,7.0,Fog,8,5000000.0,191286.12140871948,1.0,PASS
2471,160000,7.1000000000000005,Fog,8,5000000.0,194004.87789187735,1.0,PASS
2472,160000,7.2,Clear,8,5000000.0,196723.04340253197,1.0,PASS
2473,160000,7.300000000000001,Clear,8,5000000.0,199440.60966067974,1.0,PASS
2474,160000,7.4,Clear,8,5000000.0,202157.56838814256,1.0,PASS
2475,160000,7.5,Rain,8,3000000.0,204873.91130859294,0.6,PASS
2476,160000,7.6000000000000005,Clear,8,5000000.0,207589.63014757942,1.0,PASS
2477,160000,7.7,Clear,8,5000000.0,210304.7166325512,1.0,PASS
2478,160000,7.800000000000001,Rain,8,3000000.0,213019.1624928842,0.6,PASS
2479,160000,7.9,Clear,8,5000000.0,215732.95945990537,1.0,PASS
2480,165000,0.0,Rain,8,3000000.0,0.0,0.6,PASS
2481,165000,0.1,Snow,8,3000000.0,2825.0757594612974,0.6,PASS
2482,165000,0.2,Rain,8,3000000.0,5650.142913251894,0.6,PASS
2483,165000,0.30000000000000004,Clear,8,5000000.0,8475.192855727304,1.0,PASS
2484,165000,0.4,Fog,8,5000000.0,11300.216981295467,1.0,PASS
2485,165000,0.5,Snow,8,3000000.0,14125.20668444297,0.6,PASS
2486,165000,0.6000000000000001,Snow,8,3000000.0,16950.153359761254,0.6,PASS
2487,165000,0.7000000000000001,Rain,8,3000000.0,19775.048401972832,0.6,PASS
2488,165000,0.8,Rain,8,3000000.0,22599.883205957496,0.6,PASS
2489,165000,0.9,Fog,8,5000000.0,25424.649166778538,1.0,PASS
2490,165000,1.0,Snow,8,3000000.0,28249.337679708955,0.6,PASS
2491,165000,1.1,Rain,8,3000000.0,31073.940140257684,0.6,PASS
2492,165000,1.2000000000000002,Clear,8,5000000.0,33898.447944195745,1.0,PASS
2493,165000,1.3,Snow,8,3000000.0,36722.852487582546,0.6,PASS
2494,165000,1.4000000000000001,Snow,8,3000000.0,39547.145166792034,0.6,PASS
2495,165000,1.5,Fog,8,5000000.0,42371.31737853888,1.0,PASS
2496,165000,1.6,Snow,8,3000000.0,45195.36051990477,0.6,PASS
2497,165000,1.7000000000000002,Snow,8,3000000.0,48019.26598836453,0.6,PASS
2498,165000,1.8,Fog,8,5000000.0,50843.02518181236,1.0,PASS
2499,165000,1.9000000000000001,Snow,8,3000000.0,53666.62949858807,0.6,PASS
2500,165000,2.0,Rain,8,3000000.0,56490.070337503195,0.6,PASS
2501,165000,2.1,Rain,8,3000000.0,59313.33909786731,0.6,PASS
2502,165000,2.2,Clear,8,5000000.0,62136.42717951416,1.0,PASS
2503,165000,2.3000000000000003,Fog,8,5000000.0,64959.325982827824,1.0,PASS
2504,165000,2.4000000000000004,Rain,8,3000000.0,67782.02690876898,0.6,PASS
2505,165000,2.5,Snow,8,3000000.0,70604.52135890111,0.6,PASS
2506,165000,2.6,Clear,8,5000000.0,73426.80073541663,1.0,PASS
2507,165000,2.7,Rain,8,3000000.0,76248.8564411631,0.6,PASS
2508,165000,2.8000000000000003,Fog,8,5000000.0,79070.6798796694,1.0,PASS
2509,165000,2.9000000000000004,Clear,8,5000000.0,81892.26245517201,1.0,PASS
2510,165000,3.0,Clear,8,5000000.0,84713.59557264103,1.0,PASS
2511,165000,3.1,Fog,8,5000000.0,87534.67063780653,1.0,PASS
2512,165000,3.2,Snow,8,3000000.0,90355.4790571846,0.6,PASS
2513,165000,3.3000000000000003,Rain,8,3000000.0,93176.01223810359,0.6,PASS
2514,165000,3.4000000000000004,Fog,8,5000000.0,95996.2615887303,1.0,PASS
2515,165000,3.5,Rain,8,3000000.0,98816.21851809608,0.6,PASS
2516,165000,3.6,Fog,8,5000000.0,101635.8744361231,1.0,PASS
2517,165000,3.7,Fog,8,5000000.0,104455.22075365044,1.0,PASS
2518,165000,3.8000000000000003,Snow,8,3000000.0,107274.24888246025,0.6,PASS
2519,165000,3.9000000000000004,Fog,8,5000000.0,110092.95023530397,1.0,PASS
2520,165000,4.0,Fog,8,5000000.0,112911.31622592841,1.0,PASS
2521,165000,4.1000000000000005,Clear,8,5000000.0,115729.33826910208,1.0,PASS
2522,165000,4.2,Fog,8,5000000.0,118547.00778064103,1.0,PASS
2523,165000,4.3,Fog,8,5000000.0,121364.31617743532,1.0,PASS
2524,165000,4.4,Snow,8,3000000.0,124181.254877475,0.6,PASS
2525,165000,4.5,Rain,8,3000000.0,126997.81529987622,0.6,PASS
2526,165000,4.6000000000000005,Snow,8,3000000.0,129813.98886490751,0.6,PASS
2527,165000,4.7,Rain,8,3000000.0,132629.76699401575,0.6,PASS
2528,165000,4.800000000000001,Rain,8,3000000.0,135445.14110985247,0.6,PASS
2529,165000,4.9,Clear,8,5000000.0,138260.10263629985,1.0,PASS
2530,165000,5.0,Rain,8,3000000.0,141074.64299849689,0.6,PASS
2531,165000,5.1000000000000005,Fog,8,5000000.0,143888.75362286557,1.0,PASS
2532,165000,5.2,Rain,8,3000000.0,146702.42593713684,0.6,PASS
2533,165000,5.300000000000001,Snow,8,3000000.0,149515.65137037693,0.6,PASS
2534,165000,5.4,Clear,8,5000000.0,152328.42135301323,1.0,PASS
2535,165000,5.5,Rain,8,3000000.0,155140.72731686055,0.6,PASS
2536,165000,5.6000000000000005,Fog,8,5000000.0,157952.56069514732,1.0,PASS
2537,165000,5.7,Snow,8,3000000.0,160763.9129225413,0.6,PASS
2538,165000,5.800000000000001,Snow,8,3000000.0,163574.77543517613,0.6,PASS
2539,165000,5.9,Fog,8,5000000.0,166385.13967067705,1.0,PASS
2540,165000,6.0,Rain,8,3000000.0,169194.99706818728,0.6,PASS
2541,165000,6.1000000000000005,Snow,8,3000000.0,172004.3390683939,0.6,PASS
2542,165000,6.2,Fog,8,5000000.0,174813.15711355387,1.0,PASS
2543,165000,6.300000000000001,Clear,8,5000000.0,177621.44264752045,1.0,PASS
2544,165000,6.4,Fog,8,5000000.0,180429.18711576873,1.0,PASS
2545,165000,6.5,Clear,8,5000000.0,183236.38196542222,1.0,PASS
2546,165000,6.6000000000000005,Snow,8,3000000.0,186043.01864527853,0.6,PASS
2547,165000,6.7,Clear,8,5000000.0,188849.08860583563,1.0,PASS
2548,165000,6.800000000000001,Rain,8,3000000.0,191654.58329931778,0.6,PASS
2549,165000,6.9,Rain,8,3000000.0,194459.49417970152,0.6,PASS
2550,165000,7.0,Snow,8,3000000.0,197263.81270274197,0.6,PASS
2551,165000,7.1000000000000005,Clear,8,5000000.0,200067.53032599852,1.0,PASS
2552,165000,7.2,Snow,8,3000000.0,202870.6385088611,0.6,PASS
2553,165000,7.300000000000001,Clear,8,5000000.0,205673.12871257597,1.0,PASS
2554,165000,7.4,Fog,8,5000000.0,208474.992400272,1.0,PASS
2555,165000,7.5,Snow,8,3000000.0,211276.22103698648,0.6,PASS
2556,165000,7.6000000000000005,Snow,8,3000000.0,214076.80608969126,0.6,PASS
2557,165000,7.7,Fog,8,5000000.0,216876.73902731843,1.0,PASS
2558,165000,7.800000000000001,Rain,8,3000000.0,219676.0113207868,0.6,PASS
2559,165000,7.9,Snow,8,3000000.0,222474.6144430274,0.6,PASS
2560,170000,0.0,Clear,8,5000000.0,0.0,1.0,PASS
2561,170000,0.1,Snow,8,3000000.0,2910.6841158086095,0.6,PASS
2562,170000,0.2,Rain,8,3000000.0,5821.359365168618,0.6,PASS
2563,170000,0.30000000000000004,Clear,8,5000000.0,8732.016881658434,1.0,PASS
2564,170000,0.4,Snow,8,3000000.0,11642.64779891048,0.6,PASS
2565,170000,0.5,Rain,8,3000000.0,14553.24325063821,0.6,PASS
2566,170000,0.6000000000000001,Clear,8,5000000.0,17463.794370663112,1.0,PASS
2567,170000,0.7000000000000001,Clear,8,5000000.0,20374.292292941707,1.0,PASS
2568,170000,0.8,Clear,8,5000000.0,23284.72815159257,1.0,PASS
2569,170000,0.9,Fog,8,5000000.0,26195.09308092334,1.0,PASS
2570,170000,1.0,Fog,8,5000000.0,29105.378215457713,1.0,PASS
2571,170000,1.1,Rain,8,3000000.0,32015.57468996246,0.6,PASS
2572,170000,1.2000000000000002,Clear,8,5000000.0,34925.6736394744,1.0,PASS
2573,170000,1.3,Clear,8,5000000.0,37835.66619932747,1.0,PASS
2574,170000,1.4000000000000001,Snow,8,3000000.0,40745.54350517967,0.6,PASS
2575,170000,1.5,Snow,8,3000000.0,43655.29669304006,0.6,PASS
2576,170000,1.6,Snow,8,3000000.0,46564.91689929582,0.6,PASS
2577,170000,1.7000000000000002,Clear,8,5000000.0,49474.39526073921,1.0,PASS
2578,170000,1.8,Snow,8,3000000.0,52383.72291459455,0.6,PASS
2579,170000,1.9000000000000001,Rain,8,3000000.0,55292.89099854528,0.6,PASS
2580,170000,2.0,Fog,8,5000000.0,58201.89065076087,1.0,PASS
2581,170000,2.1,Rain,8,3000000.0,61110.7130099239,0.6,PASS
2582,170000,2.2,Clear,8,5000000.0,64019.34921525701,1.0,PASS
2583,170000,2.3000000000000003,Clear,8,5000000.0,66927.79040654987,1.0,PASS
2584,170000,2.4000000000000004,Snow,8,3000000.0,69836.02772418622,0.6,PASS
2585,170000,2.5,Clear,8,5000000.0,72744.05230917085,1.0,PASS
2586,170000,2.6,Snow,8,3000000.0,75651.85530315652,0.6,PASS
2587,170000,2.7,Rain,8,3000000.0,78559.42784847107,0.6,PASS
2588,170000,2.8000000000000003,Snow,8,3000000.0,81466.76108814424,0.6,PASS
2589,170000,2.9000000000000004,Clear,8,5000000.0,84373.8461659348,1.0,PASS
2590,170000,3.0,Rain,8,3000000.0,87280.67422635743,0.6,PASS
2591,170000,3.1,Clear,8,5000000.0,90187.23641470975,1.0,PASS
2592,170000,3.2,Clear,8,5000000.0,93093.52387709927,1.0,PASS
2593,170000,3.3000000000000003,Clear,8,5000000.0,95999.52776047036,1.0,PASS
2594,170000,3.4000000000000004,Rain,8,3000000.0,98905.2392126312,0.6,PASS
2595,170000,3.5,Rain,8,3000000.0,101810.64938228081,0.6,PASS
2596,170000,3.6,Fog,8,5000000.0,104715.74941903591,1.0,PASS
2597,170000,3.7,Rain,8,3000000.0,107620.53047345803,0.6,PASS
2598,170000,3.8000000000000003,Snow,8,3000000.0,110524.98369708026,0.6,PASS
2599,170000,3.9000000000000004,Clear,8,5000000.0,113429.10024243439,1.0,PASS
2600,170000,4.0,Rain,8,3000000.0,116332.87126307777,0.6,PASS
2601,170000,4.1000000000000005,Snow,8,3000000.0,119236.28791362033,0.6,PASS
2602,170000,4.2,Rain,8,3000000.0,122139.34134975137,0.6,PASS
2603,170000,4.3,Clear,8,5000000.0,125042.0227282667,1.0,PASS
2604,170000,4.4,Fog,8,5000000.0,127944.32320709545,1.0,PASS
2605,170000,4.5,Fog,8,5000000.0,130846.23394532701,1.0,PASS
2606,170000,4.6000000000000005,Fog,8,5000000.0,133747.74610323805,1.0,PASS
2607,170000,4.7,Fog,8,5000000.0,136648.85084231925,1.0,PASS
2608,170000,4.800000000000001,Clear,8,5000000.0,139549.53932530255,1.0,PASS
2609,170000,4.9,Rain,8,3000000.0,142449.80271618773,0.6,PASS
2610,170000,5.0,Rain,8,3000000.0,145349.63218026952,0.6,PASS
2611,170000,5.1000000000000005,Clear,8,5000000.0,148249.01888416454,1.0,PASS
2612,170000,5.2,Rain,8,3000000.0,151147.95399583798,0.6,PASS
2613,170000,5.300000000000001,Rain,8,3000000.0,154046.42868463078,0.6,PASS
2614,170000,5.4,Snow,8,3000000.0,156944.43412128635,0.6,PASS
2615,170000,5.5,Snow,8,3000000.0,159841.96147797754,0.6,PASS
2616,170000,5.6000000000000005,Clear,8,5000000.0,162739.0019283336,1.0,PASS
2617,170000,5.7,Rain,8,3000000.0,165635.54664746678,0.6,PASS
2618,170000,5.800000000000001,Fog,8,5000000.0,168531.58681199964,1.0,PASS
2619,170000,5.9,Snow,8,3000000.0,171427.1136000915,0.6,PASS
2620,170000,6.0,Clear,8,5000000.0,174322.1181914657,1.0,PASS
2621,170000,6.1000000000000005,Clear,8,5000000.0,177216.59176743613,1.0,PASS
2622,170000,6.2,Rain,8,3000000.0,180110.5255109343,0.6,PASS
2623,170000,6.300000000000001,Fog,8,5000000.0,183003.91060653623,1.0,PASS
2624,170000,6.4,Rain,8,3000000.0,185896.738240489,0.6,PASS
2625,170000,6.5,Rain,8,3000000.0,188788.99960073803,0.6,PASS
2626,170000,6.6000000000000005,Snow,8,3000000.0,191680.68587695365,0.6,PASS
2627,170000,6.7,Rain,8,3000000.0,194571.78826055792,0.6,PASS
2628,170000,6.800000000000001,Snow,8,3000000.0,197462.29794475166,0.6,PASS
2629,170000,6.9,Rain,8,3000000.0,200352.20612454097,0.6,PASS
2630,170000,7.0,Fog,8,5000000.0,203241.50399676446,1.0,PASS
2631,170000,7.1000000000000005,Clear,8,5000000.0,206130.1827601197,1.0,PASS
2632,170000,7.2,Fog,8,5000000.0,209018.2336151902,1.0,PASS
2633,170000,7.300000000000001,Clear,8,5000000.0,211905.6477644722,1.0,PASS
2634,170000,7.4,Fog,8,5000000.0,214792.41641240145,1.0,PASS
2635,170000,7.5,Fog,8,5000000.0,217678.53076538,1.0,PASS
2636,170000,7.6000000000000005,Clear,8,5000000.0,220563.98203180314,1.0,PASS
2637,170000,7.7,Clear,8,5000000.0,223448.76142208563,1.0,PASS
2638,170000,7.800000000000001,Snow,8,3000000.0,226332.86014868945,0.6,PASS
2639,170000,7.9,Snow,8,3000000.0,229216.26942614946,0.6,PASS
2640,175000,0.0,Clear,8,5000000.0,0.0,1.0,PASS
2641,175000,0.1,Fog,8,5000000.0,2996.2924721559216,1.0,PASS
2642,175000,0.2,Snow,8,3000000.0,5992.575817085342,0.6,PASS
2643,175000,0.30000000000000004,Fog,8,5000000.0,8988.840907589565,1.0,PASS
2644,175000,0.4,Clear,8,5000000.0,11985.078616525496,1.0,PASS
2645,175000,0.5,Fog,8,5000000.0,14981.279816833452,1.0,PASS
2646,175000,0.6000000000000001,Rain,8,3000000.0,17977.435381564967,0.6,PASS
2647,175000,0.7000000000000001,Snow,8,3000000.0,20973.53618391058,0.6,PASS
2648,175000,0.8,Snow,8,3000000.0,23969.573097227647,0.6,PASS
2649,175000,0.9,Fog,8,5000000.0,26965.536995068145,1.0,PASS
2650,175000,1.0,Snow,8,3000000.0,29961.418751206467,0.6,PASS
2651,175000,1.1,Rain,8,3000000.0,32957.20923966724,0.6,PASS
2652,175000,1.2000000000000002,Clear,8,5000000.0,35952.89933475306,1.0,PASS
2653,175000,1.3,Clear,8,5000000.0,38948.4799110724,1.0,PASS
2654,175000,1.4000000000000001,Snow,8,3000000.0,41943.94184356731,0.6,PASS
2655,175000,1.5,Clear,8,5000000.0,44939.27600754124,1.0,PASS
2656,175000,1.6,Clear,8,5000000.0,47934.47327868688,1.0,PASS
2657,175000,1.7000000000000002,Fog,8,5000000.0,50929.524533113894,1.0,PASS
2658,175000,1.8,Clear,8,5000000.0,53924.42064737675,1.0,PASS
2659,175000,1.9000000000000001,Snow,8,3000000.0,56919.152498502495,0.6,PASS
2660,175000,2.0,Rain,8,3000000.0,59913.71096401854,0.6,PASS
2661,175000,2.1,Clear,8,5000000.0,62908.08692198049,1.0,PASS
2662,175000,2.2,Snow,8,3000000.0,65902.27125099987,0.6,PASS
2663,175000,2.3000000000000003,Snow,8,3000000.0,68896.25483027194,0.6,PASS
2664,175000,2.4000000000000004,Snow,8,3000000.0,71890.02853960346,0.6,PASS
2665,175000,2.5,Rain,8,3000000.0,74883.58325944058,0.6,PASS
2666,175000,2.6,Snow,8,3000000.0,77876.90987089643,0.6,PASS
2667,175000,2.7,Fog,8,5000000.0,80869.99925577904,1.0,PASS
2668,175000,2.8000000000000003,Rain,8,3000000.0,83862.84229661907,0.6,PASS
2669,175000,2.9000000000000004,Clear,8,5000000.0,86855.42987669758,1.0,PASS
2670,175000,3.0,Snow,8,3000000.0,89847.75288007382,0.6,PASS
2671,175000,3.1,Snow,8,3000000.0,92839.80219161298,0.6,PASS
2672,175000,3.2,Clear,8,5000000.0,95831.56869701395,1.0,PASS
2673,175000,3.3000000000000003,Rain,8,3000000.0,98823.04328283714,0.6,PASS
2674,175000,3.4000000000000004,Fog,8,5000000.0,101814.21683653213,1.0,PASS
2675,175000,3.5,Snow,8,3000000.0,104805.08024646554,0.6,PASS
2676,175000,3.6,Rain,8,3000000.0,107795.62440194873,0.6,PASS
2677,175000,3.7,Clear,8,5000000.0,110785.84019326563,1.0,PASS
